CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,CLV,AOV
17043.0,32,4,1604.96,4,4,4,Champions,1604.96,401.24
17044.0,25,1,948.48,4,1,4,New,948.48,948.48
17045.0,113,3,339.44,2,3,2,At-Risk,339.44,113.14666666666666
17046.0,157,1,552.02,2,1,3,Lost,552.02,552.02
17047.0,85,3,1100.9,2,3,4,At-Risk,1100.9,366.9666666666667
17048.0,118,3,841.95,2,3,3,At-Risk,841.95,280.65000000000003
17049.0,3,9,5555.32,5,5,5,Champions,5555.32,617.2577777777777
17050.0,96,6,3130.64,2,5,5,Loyal,3130.64,521.7733333333333
17051.0,194,1,245.56,1,1,2,Lost,245.56,245.56
17052.0,28,1,413.75,4,1,2,New,413.75,413.75
17053.0,131,1,473.28,2,1,3,Lost,473.28,473.28
17054.0,28,5,1346.1299999999999,4,4,4,Champions,1346.1299999999999,269.226
17058.0,82,3,1179.89,2,3,4,At-Risk,1179.89,393.2966666666667
17059.0,30,5,2986.58,4,4,5,Champions,2986.58,597.316
17060.0,266,1,234.24,1,1,1,Lost,234.24,234.24
17061.0,74,11,5232.2300000000005,2,5,5,Loyal,5232.2300000000005,475.65727272727275
17062.0,314,4,537.12,1,4,3,Loyal,537.12,134.28
17063.0,21,7,1364.18,4,5,4,Champions,1364.18,194.88285714285715
17064.0,59,3,853.5,3,3,3,Potential,853.5,284.5
17068.0,12,21,4155.89,5,5,5,Champions,4155.89,197.89952380952383
17069.0,28,9,2516.2000000000003,4,5,5,Champions,2516.2000000000003,279.5777777777778
17070.0,114,1,312.14,2,1,2,Lost,312.14,312.14
17071.0,28,9,2354.33,4,5,5,Champions,2354.33,261.59222222222223
17073.0,18,4,1441.41,4,4,4,Champions,1441.41,360.3525
17075.0,18,4,786.72,4,4,3,Loyal,786.72,196.68
17076.0,36,3,841.0799999999999,3,3,3,Potential,841.0799999999999,280.35999999999996
17078.0,36,2,378.2,3,2,2,Lost,378.2,189.1
17079.0,78,1,118.80000000000001,2,1,1,Lost,118.80000000000001,118.80000000000001
17080.0,22,2,287.62,4,2,2,Lost,287.62,143.81
17081.0,25,2,290.16,4,2,2,Lost,290.16,145.08
17082.0,33,2,1942.75,4,2,4,Potential,1942.75,971.375
17083.0,109,3,562.6,2,3,3,At-Risk,562.6,187.53333333333333
17084.0,35,2,2899.65,3,2,5,Potential,2899.65,1449.825
17085.0,123,5,1560.75,2,4,4,Loyal,1560.75,312.15
17086.0,7,6,2039.5800000000002,5,5,5,Champions,2039.5800000000002,339.93
17088.0,28,4,1941.41,4,4,4,Champions,1941.41,485.3525
17090.0,4,7,1983.95,5,5,4,Champions,1983.95,283.4214285714286
17091.0,3,9,3597.6600000000003,5,5,5,Champions,3597.6600000000003,399.74
17092.0,50,4,1767.58,3,4,4,Loyal,1767.58,441.895
17094.0,322,1,293.5,1,1,2,Lost,293.5,293.5
17095.0,23,3,1272.16,4,3,4,Potential,1272.16,424.05333333333334
17096.0,15,4,1022.13,4,4,4,Champions,1022.13,255.5325
17097.0,2,8,902.36,5,5,3,Loyal,902.36,112.795
17100.0,18,2,962.38,4,2,4,Potential,962.38,481.19
17101.0,10,4,1621.73,5,4,4,Champions,1621.73,405.4325
17102.0,262,1,25.5,1,1,1,Lost,25.5,25.5
17105.0,159,2,633.48,2,2,3,Lost,633.48,316.74
17107.0,33,6,10630.73,4,5,5,Champions,10630.73,1771.7883333333332
17109.0,29,6,820.3,4,5,3,Loyal,820.3,136.71666666666667
17110.0,165,1,151.7,2,1,1,Lost,151.7,151.7
17111.0,47,1,248.61,3,1,2,Lost,248.61,248.61
17114.0,6,8,805.5,5,5,3,Loyal,805.5,100.6875
17115.0,8,3,725.6,5,3,3,Potential,725.6,241.86666666666667
17117.0,288,1,116.2,1,1,1,Lost,116.2,116.2
17118.0,318,1,157.02,1,1,1,Lost,157.02,157.02
17119.0,3,2,566.5600000000001,5,2,3,Potential,566.5600000000001,283.28000000000003
17120.0,233,1,290.96,1,1,2,Lost,290.96,290.96
17122.0,119,1,138.32,2,1,1,Lost,138.32,138.32
17123.0,162,1,345.3,2,1,2,Lost,345.3,345.3
17124.0,185,1,288.75,1,1,2,Lost,288.75,288.75
17125.0,50,1,259.35,3,1,2,Lost,259.35,259.35
17126.0,152,5,996.85,2,4,4,Loyal,996.85,199.37
17128.0,335,1,157.09,1,1,1,Lost,157.09,157.09
17131.0,5,5,2458.9700000000003,5,4,5,Champions,2458.9700000000003,491.79400000000004
17133.0,16,7,4892.240000000001,4,5,5,Champions,4892.240000000001,698.8914285714287
17134.0,107,2,425.0,2,2,2,Lost,425.0,212.5
17135.0,16,7,1118.73,4,5,4,Champions,1118.73,159.81857142857143
17138.0,276,1,347.3,1,1,2,Lost,347.3,347.3
17139.0,16,12,10234.87,4,5,5,Champions,10234.87,852.9058333333334
17140.0,247,1,465.32,1,1,2,Lost,465.32,465.32
17142.0,239,1,579.0,1,1,3,Lost,579.0,579.0
17144.0,1,2,984.57,5,2,4,Potential,984.57,492.285
17146.0,106,3,714.98,2,3,3,At-Risk,714.98,238.32666666666668
17147.0,23,4,1534.59,4,4,4,Champions,1534.59,383.6475
17148.0,52,1,124.88,3,1,1,Lost,124.88,124.88
17152.0,195,3,1689.5,1,3,4,At-Risk,1689.5,563.1666666666666
17153.0,24,1,184.48,4,1,1,New,184.48,184.48
17154.0,75,1,329.34,2,1,2,Lost,329.34,329.34
17155.0,18,2,251.7,4,2,2,Lost,251.7,125.85
17157.0,8,2,319.0,5,2,2,Lost,319.0,159.5
17158.0,32,3,1266.97,4,3,4,Potential,1266.97,422.3233333333333
17159.0,22,3,1489.53,4,3,4,Potential,1489.53,496.51
17160.0,31,6,3390.53,4,5,5,Champions,3390.53,565.0883333333334
17162.0,29,10,1715.46,4,5,4,Champions,1715.46,171.546
17163.0,22,2,293.1,4,2,2,Lost,293.1,146.55
17164.0,33,7,2377.35,4,5,5,Champions,2377.35,339.62142857142857
17165.0,284,1,158.68,1,1,1,Lost,158.68,158.68
17166.0,39,2,182.82,3,2,1,Lost,182.82,91.41
17169.0,58,2,835.78,3,2,3,Potential,835.78,417.89
17171.0,289,1,224.91,1,1,1,Lost,224.91,224.91
17172.0,79,1,289.68,2,1,2,Lost,289.68,289.68
17173.0,5,8,3716.2000000000003,5,5,5,Champions,3716.2000000000003,464.52500000000003
17174.0,218,1,29.9,1,1,1,Lost,29.9,29.9
17175.0,44,4,1443.69,3,4,4,Loyal,1443.69,360.9225
17176.0,202,1,306.13,1,1,2,Lost,306.13,306.13
17179.0,178,3,495.71999999999997,2,3,3,At-Risk,495.71999999999997,165.23999999999998
17180.0,56,4,683.4,3,4,3,Loyal,683.4,170.85
17181.0,57,2,239.92000000000002,3,2,1,Lost,239.92000000000002,119.96000000000001
17183.0,8,6,3347.31,5,5,5,Champions,3347.31,557.885
17186.0,47,2,144.0,3,2,1,Lost,144.0,72.0
17187.0,227,1,203.95,1,1,1,Lost,203.95,203.95
17188.0,11,7,2459.11,5,5,5,Champions,2459.11,351.3014285714286
17189.0,106,2,361.2,2,2,2,Lost,361.2,180.6
17190.0,59,2,413.34000000000003,3,2,2,Lost,413.34000000000003,206.67000000000002
17191.0,28,7,2062.13,4,5,5,Champions,2062.13,294.59000000000003
17193.0,36,7,1699.3,3,5,4,Loyal,1699.3,242.75714285714284
17194.0,274,2,262.62,1,2,2,Lost,262.62,131.31
17197.0,30,1,1013.01,4,1,4,New,1013.01,1013.01
17198.0,24,3,668.97,4,3,3,Potential,668.97,222.99
17201.0,54,1,342.63,3,1,2,Lost,342.63,342.63
17203.0,36,6,3563.85,3,5,5,Loyal,3563.85,593.975
17204.0,175,4,1362.06,2,4,4,Loyal,1362.06,340.515
17205.0,54,1,384.08,3,1,2,Lost,384.08,384.08
17206.0,53,1,204.24,3,1,1,Lost,204.24,204.24
17211.0,27,8,2299.79,4,5,5,Champions,2299.79,287.47375
17212.0,253,1,226.85,1,1,1,Lost,226.85,226.85
17213.0,40,7,2781.23,3,5,5,Loyal,2781.23,397.31857142857143
17214.0,60,6,1016.72,3,5,4,Loyal,1016.72,169.45333333333335
17217.0,234,1,113.5,1,1,1,Lost,113.5,113.5
17218.0,4,10,1960.72,5,5,4,Champions,1960.72,196.072
17219.0,32,1,114.23,4,1,1,New,114.23,114.23
17220.0,24,14,2920.61,4,5,5,Champions,2920.61,208.615
17221.0,7,2,333.88,5,2,2,Lost,333.88,166.94
17222.0,65,1,354.15,3,1,2,Lost,354.15,354.15
17223.0,310,2,426.79,1,2,2,Lost,426.79,213.395
17226.0,309,1,393.49,1,1,2,Lost,393.49,393.49
17227.0,19,6,912.12,4,5,4,Champions,912.12,152.02
17228.0,16,8,1708.04,4,5,4,Champions,1708.04,213.505
17229.0,96,2,291.36,2,2,2,Lost,291.36,145.68
17230.0,264,8,3638.41,1,5,5,Loyal,3638.41,454.80125
17231.0,12,10,3156.53,5,5,5,Champions,3156.53,315.653
17232.0,3,2,421.52,5,2,2,Lost,421.52,210.76
17233.0,35,1,190.88,3,1,1,Lost,190.88,190.88
17234.0,183,1,149.89,1,1,1,Lost,149.89,149.89
17235.0,25,2,550.0600000000001,4,2,3,Potential,550.0600000000001,275.03000000000003
17236.0,13,6,916.13,5,5,4,Champions,916.13,152.68833333333333
17237.0,11,2,296.84,5,2,2,Lost,296.84,148.42
17238.0,3,17,3222.29,5,5,5,Champions,3222.29,189.54647058823528
17239.0,313,1,382.5,1,1,2,Lost,382.5,382.5
17242.0,108,2,777.28,2,2,3,Lost,777.28,388.64
17243.0,1,26,8611.5,5,5,5,Champions,8611.5,331.21153846153845
17244.0,53,1,903.9,3,1,3,Lost,903.9,903.9
17245.0,205,1,171.45000000000002,1,1,1,Lost,171.45000000000002,171.45000000000002
17247.0,15,1,280.11,4,1,2,New,280.11,280.11
17248.0,120,1,213.19,2,1,1,Lost,213.19,213.19
17250.0,4,2,384.52,5,2,2,Lost,384.52,192.26
17251.0,363,1,283.28000000000003,1,1,2,Lost,283.28000000000003,283.28000000000003
17252.0,117,2,318.61,2,2,2,Lost,318.61,159.305
17253.0,18,1,178.26,4,1,1,New,178.26,178.26
17254.0,5,2,270.34,5,2,2,Lost,270.34,135.17
17255.0,41,2,285.96,3,2,2,Lost,285.96,142.98
17256.0,107,2,240.0,2,2,1,Lost,240.0,120.0
17259.0,148,2,603.37,2,2,3,Lost,603.37,301.685
17262.0,52,5,1253.3600000000001,3,4,4,Loyal,1253.3600000000001,250.67200000000003
17263.0,208,1,63.440000000000005,1,1,1,Lost,63.440000000000005,63.440000000000005
17265.0,139,2,562.9,2,2,3,Lost,562.9,281.45
17266.0,2,3,306.48,5,3,2,Lost,306.48,102.16000000000001
17267.0,127,2,317.62,2,2,2,Lost,317.62,158.81
17268.0,108,4,763.64,2,4,3,Loyal,763.64,190.91
17272.0,42,4,2148.63,3,4,5,Loyal,2148.63,537.1575
17274.0,35,1,111.98,3,1,1,Lost,111.98,111.98
17277.0,228,2,1065.3500000000001,1,2,4,Lost,1065.3500000000001,532.6750000000001
17278.0,241,1,246.04000000000002,1,1,2,Lost,246.04000000000002,246.04000000000002
17279.0,58,1,187.82999999999998,3,1,1,Lost,187.82999999999998,187.82999999999998
17282.0,130,3,1684.05,2,3,4,At-Risk,1684.05,561.35
17284.0,60,6,1593.3999999999999,3,5,4,Loyal,1593.3999999999999,265.56666666666666
17286.0,22,1,153.92,4,1,1,New,153.92,153.92
17287.0,26,7,1062.01,4,5,4,Champions,1062.01,151.71571428571428
17288.0,9,7,1415.98,5,5,4,Champions,1415.98,202.28285714285715
17289.0,32,3,898.16,4,3,3,Potential,898.16,299.38666666666666
17290.0,4,2,507.69,5,2,3,Potential,507.69,253.845
17291.0,308,1,550.8000000000001,1,1,3,Lost,550.8000000000001,550.8000000000001
17293.0,8,9,1875.11,5,5,4,Champions,1875.11,208.34555555555553
17295.0,29,3,555.5,4,3,3,Potential,555.5,185.16666666666666
17297.0,17,1,131.78,4,1,1,New,131.78,131.78
17298.0,101,2,498.42,2,2,3,Lost,498.42,249.21
17299.0,12,4,648.11,5,4,3,Loyal,648.11,162.0275
17301.0,21,1,197.63,4,1,1,New,197.63,197.63
17302.0,15,5,1135.63,4,4,4,Champions,1135.63,227.12600000000003
17303.0,361,1,250.04,1,1,2,Lost,250.04,250.04
17306.0,11,19,8631.31,5,5,5,Champions,8631.31,454.2794736842105
17309.0,95,1,82.75,2,1,1,Lost,82.75,82.75
17311.0,78,2,1384.85,2,2,4,Lost,1384.85,692.425
17312.0,139,3,644.3,2,3,3,At-Risk,644.3,214.76666666666665
17313.0,31,1,2328.84,4,1,5,New,2328.84,2328.84
17314.0,25,8,2271.27,4,5,5,Champions,2271.27,283.90875
17315.0,2,36,6234.18,5,5,5,Champions,6234.18,173.17166666666668
17317.0,46,3,2600.34,3,3,5,Potential,2600.34,866.7800000000001
17320.0,100,3,1180.6200000000001,2,3,4,At-Risk,1180.6200000000001,393.54
17321.0,8,2,699.16,5,2,3,Potential,699.16,349.58
17323.0,20,6,824.64,4,5,3,Loyal,824.64,137.44
17324.0,18,4,397.75,4,4,2,Lost,397.75,99.4375
17325.0,280,1,80.3,1,1,1,Lost,80.3,80.3
17329.0,14,2,523.11,5,2,3,Potential,523.11,261.555
17330.0,23,2,363.9,4,2,2,Lost,363.9,181.95
17331.0,124,1,175.2,2,1,1,Lost,175.2,175.2
17333.0,86,1,494.25,2,1,3,Lost,494.25,494.25
17334.0,302,2,307.02000000000004,1,2,2,Lost,307.02000000000004,153.51000000000002
17337.0,151,4,1990.0,2,4,4,Loyal,1990.0,497.5
17338.0,17,8,6487.66,4,5,5,Champions,6487.66,810.9575
17339.0,94,2,243.36,2,2,2,Lost,243.36,121.68
17340.0,30,11,12161.54,4,5,5,Champions,12161.54,1105.5945454545456
17341.0,157,3,775.91,2,3,3,At-Risk,775.91,258.63666666666666
17343.0,355,1,193.64,1,1,1,Lost,193.64,193.64
17344.0,46,1,160.57,3,1,1,Lost,160.57,160.57
17345.0,15,4,533.99,4,4,3,Loyal,533.99,133.4975
17346.0,4,15,2655.05,5,5,5,Champions,2655.05,177.00333333333336
17347.0,86,1,228.96,2,1,1,Lost,228.96,228.96
17348.0,15,5,1149.02,4,4,4,Champions,1149.02,229.804
17349.0,179,1,110.75,2,1,1,Lost,110.75,110.75
17350.0,8,4,1283.97,5,4,4,Champions,1283.97,320.9925
17351.0,36,3,579.2,3,3,3,Potential,579.2,193.0666666666667
17353.0,129,2,1740.0,2,2,4,Lost,1740.0,870.0
17354.0,51,1,1393.06,3,1,4,Lost,1393.06,1393.06
17356.0,312,1,174.74,1,1,1,Lost,174.74,174.74
17357.0,24,2,381.38,4,2,2,Lost,381.38,190.69
17358.0,303,2,365.85,1,2,2,Lost,365.85,182.925
17359.0,11,1,114.25999999999999,5,1,1,New,114.25999999999999,114.25999999999999
17360.0,17,3,549.26,4,3,3,Potential,549.26,183.08666666666667
17361.0,49,3,488.2,3,3,3,Potential,488.2,162.73333333333332
17362.0,239,2,312.23,1,2,2,Lost,312.23,156.115
17364.0,1,11,4416.53,5,5,5,Champions,4416.53,401.50272727272727
17365.0,13,8,4662.51,5,5,5,Champions,4662.51,582.81375
17367.0,238,1,134.9,1,1,1,Lost,134.9,134.9
17368.0,23,8,1898.77,4,5,4,Champions,1898.77,237.34625
17370.0,73,4,446.18,2,4,2,At-Risk,446.18,111.545
17371.0,17,3,423.89,4,3,2,Lost,423.89,141.29666666666665
17372.0,41,8,1221.28,3,5,4,Loyal,1221.28,152.66
17373.0,40,4,619.52,3,4,3,Loyal,619.52,154.88
17374.0,219,2,495.77,1,2,3,Lost,495.77,247.885
17375.0,199,3,370.6,1,3,2,At-Risk,370.6,123.53333333333335
17376.0,71,2,180.7,3,2,1,Lost,180.7,90.35
17377.0,24,20,4073.68,4,5,5,Champions,4073.68,203.684
17379.0,11,1,402.96,5,1,2,New,402.96,402.96
17381.0,9,29,20275.61,5,5,5,Champions,20275.61,699.1589655172414
17382.0,65,1,65.4,3,1,1,Lost,65.4,65.4
17383.0,4,1,199.29,5,1,1,New,199.29,199.29
17384.0,19,2,336.4,4,2,2,Lost,336.4,168.2
17385.0,15,1,261.11,4,1,2,New,261.11,261.11
17386.0,8,6,2686.42,5,5,5,Champions,2686.42,447.7366666666667
17387.0,20,2,776.61,4,2,3,Potential,776.61,388.305
17388.0,78,4,1259.56,2,4,4,Loyal,1259.56,314.89
17389.0,1,34,31631.18,5,5,5,Champions,31631.18,930.3288235294118
17391.0,164,2,508.8,2,2,3,Lost,508.8,254.4
17392.0,307,2,432.71,1,2,2,Lost,432.71,216.355
17394.0,219,1,203.86999999999998,1,1,1,Lost,203.86999999999998,203.86999999999998
17396.0,39,8,7330.8,3,5,5,Loyal,7330.8,916.35
17397.0,22,2,673.51,4,2,3,Potential,673.51,336.755
17398.0,115,3,635.98,2,3,3,At-Risk,635.98,211.99333333333334
17400.0,126,5,2077.66,2,4,5,Loyal,2077.66,415.532
17402.0,5,12,2598.85,5,5,5,Champions,2598.85,216.57083333333333
17403.0,36,1,269.17,3,1,2,Lost,269.17,269.17
17404.0,4,13,31811.82,5,5,5,Champions,31811.82,2447.063076923077
17405.0,1,3,1031.41,5,3,4,Potential,1031.41,343.80333333333334
17406.0,333,3,2200.42,1,3,5,At-Risk,2200.42,733.4733333333334
17408.0,163,1,32.65,2,1,1,Lost,32.65,32.65
17409.0,185,2,771.85,1,2,3,Lost,771.85,385.925
17410.0,16,5,1214.72,4,4,4,Champions,1214.72,242.94400000000002
17411.0,12,3,778.94,5,3,3,Potential,778.94,259.6466666666667
17412.0,3,7,1241.56,5,5,4,Champions,1241.56,177.3657142857143
17414.0,44,2,778.0,3,2,3,Potential,778.0,389.0
17415.0,80,1,507.84,2,1,3,Lost,507.84,507.84
17416.0,30,7,6758.41,4,5,5,Champions,6758.41,965.4871428571429
17418.0,42,2,440.63,3,2,2,Lost,440.63,220.315
17419.0,11,12,4204.07,5,5,5,Champions,4204.07,350.33916666666664
17420.0,50,3,598.83,3,3,3,Potential,598.83,199.61
17422.0,16,6,1907.61,4,5,4,Champions,1907.61,317.935
17423.0,46,2,608.41,3,2,3,Potential,608.41,304.205
17425.0,19,2,759.1700000000001,4,2,3,Potential,759.1700000000001,379.58500000000004
17426.0,8,6,4781.46,5,5,5,Champions,4781.46,796.91
17427.0,72,1,100.8,3,1,1,Lost,100.8,100.8
17428.0,1,28,17116.87,5,5,5,Champions,17116.87,611.3167857142856
17429.0,128,3,506.20000000000005,2,3,3,At-Risk,506.20000000000005,168.73333333333335
17430.0,33,2,244.96,4,2,2,Lost,244.96,122.48
17431.0,313,1,383.9,1,1,2,Lost,383.9,383.9
17432.0,18,2,365.76,4,2,2,Lost,365.76,182.88
17433.0,88,1,303.16,2,1,2,Lost,303.16,303.16
17434.0,2,7,2358.2200000000003,5,5,5,Champions,2358.2200000000003,336.8885714285715
17436.0,2,2,216.3,5,2,1,Lost,216.3,108.15
17438.0,254,1,388.45000000000005,1,1,2,Lost,388.45000000000005,388.45000000000005
17440.0,157,3,186.42000000000002,2,3,1,At-Risk,186.42000000000002,62.14000000000001
17442.0,37,6,2224.96,3,5,5,Loyal,2224.96,370.82666666666665
17443.0,220,1,534.24,1,1,3,Lost,534.24,534.24
17444.0,152,2,2389.1,2,2,5,Lost,2389.1,1194.55
17446.0,177,2,120.89999999999999,2,2,1,Lost,120.89999999999999,60.449999999999996
17447.0,40,2,528.01,3,2,3,Potential,528.01,264.005
17449.0,2,7,2520.86,5,5,5,Champions,2520.86,360.1228571428572
17450.0,8,46,192690.79,5,5,5,Champions,192690.79,4188.930217391305
17451.0,1,7,1721.4,5,5,4,Champions,1721.4,245.91428571428574
17453.0,18,2,486.72,4,2,3,Potential,486.72,243.36
17454.0,192,4,487.63,1,4,3,Loyal,487.63,121.9075
17455.0,204,1,131.7,1,1,1,Lost,131.7,131.7
17456.0,365,1,239.66,1,1,1,Lost,239.66,239.66
17457.0,127,5,1737.7,2,4,4,Loyal,1737.7,347.54
17458.0,15,1,308.05,4,1,2,New,308.05,308.05
17459.0,43,2,653.18,3,2,3,Potential,653.18,326.59
17460.0,94,6,611.9300000000001,2,5,3,Loyal,611.9300000000001,101.98833333333334
17461.0,23,3,737.34,4,3,3,Potential,737.34,245.78
17462.0,60,2,639.69,3,2,3,Potential,639.69,319.845
17463.0,16,5,1794.88,4,4,4,Champions,1794.88,358.976
17464.0,158,1,289.96000000000004,2,1,2,Lost,289.96000000000004,289.96000000000004
17466.0,10,2,746.6800000000001,5,2,3,Potential,746.6800000000001,373.34000000000003
17468.0,10,2,137.0,5,2,1,Lost,137.0,68.5
17469.0,16,5,1833.67,4,4,4,Champions,1833.67,366.73400000000004
17470.0,45,5,994.03,3,4,4,Loyal,994.03,198.80599999999998
17472.0,191,3,706.54,1,3,3,At-Risk,706.54,235.51333333333332
17475.0,79,1,173.37,2,1,1,Lost,173.37,173.37
17480.0,78,1,511.82,2,1,3,Lost,511.82,511.82
17481.0,4,4,1255.59,5,4,4,Champions,1255.59,313.8975
17483.0,65,3,414.04,3,3,2,Lost,414.04,138.01333333333335
17486.0,261,1,396.87,1,1,2,Lost,396.87,396.87
17489.0,59,2,376.64,3,2,2,Lost,376.64,188.32
17490.0,1,7,2092.32,5,5,5,Champions,2092.32,298.90285714285716
17491.0,1,10,3499.62,5,5,5,Champions,3499.62,349.962
17492.0,248,1,374.57,1,1,2,Lost,374.57,374.57
17495.0,8,2,497.56,5,2,3,Potential,497.56,248.78
17496.0,359,1,271.05,1,1,2,Lost,271.05,271.05
17498.0,76,1,272.21999999999997,2,1,2,Lost,272.21999999999997,272.21999999999997
17499.0,290,1,543.23,1,1,3,Lost,543.23,543.23
17500.0,17,3,1138.0,4,3,4,Potential,1138.0,379.3333333333333
17501.0,221,2,288.6,1,2,2,Lost,288.6,144.3
17502.0,9,4,689.1,5,4,3,Loyal,689.1,172.275
17503.0,3,2,558.96,5,2,3,Potential,558.96,279.48
17504.0,206,9,2997.03,1,5,5,Loyal,2997.03,333.00333333333333
17505.0,162,2,1145.8400000000001,2,2,4,Lost,1145.8400000000001,572.9200000000001
17506.0,76,1,291.7,2,1,2,Lost,291.7,291.7
17507.0,262,2,599.73,1,2,3,Lost,599.73,299.865
17508.0,281,1,387.31,1,1,2,Lost,387.31,387.31
17509.0,58,8,6115.14,3,5,5,Loyal,6115.14,764.3925
17510.0,25,1,308.48,4,1,2,New,308.48,308.48
17511.0,3,31,85165.84,5,5,5,Champions,85165.84,2747.2851612903223
17512.0,29,10,2924.9900000000002,4,5,5,Champions,2924.9900000000002,292.499
17513.0,72,1,513.2,3,1,3,Lost,513.2,513.2
17514.0,128,1,200.33,2,1,1,Lost,200.33,200.33
17515.0,31,4,639.02,4,4,3,Loyal,639.02,159.755
17516.0,15,5,721.03,4,4,3,Loyal,721.03,144.206
17517.0,309,1,153.94,1,1,1,Lost,153.94,153.94
17519.0,17,6,1814.02,4,5,4,Champions,1814.02,302.33666666666664
17520.0,54,1,546.81,3,1,3,Lost,546.81,546.81
17521.0,30,3,723.21,4,3,3,Potential,723.21,241.07000000000002
17522.0,2,5,1065.21,5,4,4,Champions,1065.21,213.042
17523.0,11,4,652.74,5,4,3,Loyal,652.74,163.185
17524.0,361,1,145.0,1,1,1,Lost,145.0,145.0
17525.0,360,1,422.7,1,1,2,Lost,422.7,422.7
17526.0,5,4,1135.8999999999999,5,4,4,Champions,1135.8999999999999,283.97499999999997
17527.0,54,4,878.77,3,4,3,Loyal,878.77,219.6925
17528.0,1,8,3558.0,5,5,5,Champions,3558.0,444.75
17530.0,1,10,2347.5,5,5,5,Champions,2347.5,234.75
17531.0,190,1,296.7,1,1,2,Lost,296.7,296.7
17534.0,54,1,223.36,3,1,1,Lost,223.36,223.36
17535.0,280,1,164.4,1,1,1,Lost,164.4,164.4
17536.0,177,1,76.5,2,1,1,Lost,76.5,76.5
17537.0,30,2,887.32,4,2,3,Potential,887.32,443.66
17538.0,26,1,98.42,4,1,1,New,98.42,98.42
17540.0,25,2,509.3,4,2,3,Potential,509.3,254.65
17542.0,270,1,168.65,1,1,1,Lost,168.65,168.65
17545.0,43,3,641.01,3,3,3,Potential,641.01,213.67
17548.0,234,1,103.3,1,1,1,Lost,103.3,103.3
17549.0,24,2,148.86,4,2,1,Lost,148.86,74.43
17550.0,197,3,264.61,1,3,2,At-Risk,264.61,88.20333333333333
17551.0,359,1,306.84,1,1,2,Lost,306.84,306.84
17552.0,60,4,930.41,3,4,4,Loyal,930.41,232.6025
17553.0,130,1,1487.6,2,1,4,Lost,1487.6,1487.6
17554.0,1,5,1952.45,5,4,4,Champions,1952.45,390.49
17555.0,20,2,461.61,4,2,2,Lost,461.61,230.805
17556.0,206,1,157.9,1,1,1,Lost,157.9,157.9
17557.0,14,3,520.66,5,3,3,Potential,520.66,173.5533333333333
17560.0,95,4,800.55,2,4,3,Loyal,800.55,200.1375
17561.0,19,1,167.62,4,1,1,New,167.62,167.62
17562.0,14,7,1084.88,5,5,4,Champions,1084.88,154.98285714285717
17564.0,24,3,454.01,4,3,2,Lost,454.01,151.33666666666667
17566.0,8,2,901.21,5,2,3,Potential,901.21,450.605
17567.0,7,8,4058.48,5,5,5,Champions,4058.48,507.31
17569.0,332,1,344.14,1,1,2,Lost,344.14,344.14
17571.0,50,4,1483.74,3,4,4,Loyal,1483.74,370.935
17572.0,71,4,226.75000000000003,3,4,1,Lost,226.75000000000003,56.68750000000001
17573.0,29,3,365.6,4,3,2,Lost,365.6,121.86666666666667
17574.0,243,1,185.65,1,1,1,Lost,185.65,185.65
17576.0,8,19,3618.43,5,5,5,Champions,3618.43,190.4436842105263
17578.0,218,1,124.74,1,1,1,Lost,124.74,124.74
17579.0,5,3,448.90000000000003,5,3,2,Lost,448.90000000000003,149.63333333333335
17580.0,253,3,215.72,1,3,1,At-Risk,215.72,71.90666666666667
17581.0,1,25,10536.04,5,5,5,Champions,10536.04,421.44160000000005
17582.0,236,1,171.79,1,1,1,Lost,171.79,171.79
17584.0,7,2,1242.3,5,2,4,Potential,1242.3,621.15
17585.0,109,4,1111.21,2,4,4,Loyal,1111.21,277.8025
17588.0,100,3,1240.2,2,3,4,At-Risk,1240.2,413.40000000000003
17589.0,60,4,2272.54,3,4,5,Loyal,2272.54,568.135
17590.0,2,3,1479.22,5,3,4,Potential,1479.22,493.0733333333333
17591.0,73,7,2225.9700000000003,2,5,5,Loyal,2225.9700000000003,317.9957142857143
17593.0,4,5,3799.07,5,4,5,Champions,3799.07,759.8140000000001
17594.0,85,2,914.38,2,2,4,Lost,914.38,457.19
17595.0,12,2,388.79,5,2,2,Lost,388.79,194.395
17596.0,23,7,2822.57,4,5,5,Champions,2822.57,403.2242857142857
17597.0,214,1,2003.57,1,1,5,Lost,2003.57,2003.57
17600.0,18,1,144.67000000000002,4,1,1,New,144.67000000000002,144.67000000000002
17601.0,239,1,116.00999999999999,1,1,1,Lost,116.00999999999999,116.00999999999999
17602.0,2,6,5039.76,5,5,5,Champions,5039.76,839.96
17603.0,78,1,394.72,2,1,2,Lost,394.72,394.72
17604.0,217,2,304.1,1,2,2,Lost,304.1,152.05
17608.0,33,2,181.62,4,2,1,Lost,181.62,90.81
17609.0,41,5,1081.23,3,4,4,Loyal,1081.23,216.246
17611.0,7,15,3898.65,5,5,5,Champions,3898.65,259.91
17612.0,53,6,1957.69,3,5,4,Loyal,1957.69,326.2816666666667
17613.0,23,14,4512.83,4,5,5,Champions,4512.83,322.34499999999997
17614.0,57,1,384.17,3,1,2,Lost,384.17,384.17
17615.0,130,3,329.6,2,3,2,At-Risk,329.6,109.86666666666667
17616.0,174,3,571.1999999999999,2,3,3,At-Risk,571.1999999999999,190.39999999999998
